date,ticker,open,high,low,close,volume
2021-02-01,AAPL,133.5504323797557,135.17800514148072,130.73463277255203,133.93984985351562,106239800
2021-02-02,AAPL,135.52747558658223,136.10661200795388,134.40915159277307,134.78858947753906,83305400
2021-02-03,AAPL,135.55743463846937,135.56742946908486,133.410648627211,133.7401580810547,89880900
2021-02-04,AAPL,136.09662762179565,137.19497715246507,134.38917243648962,137.18499755859375,84183100
2021-02-05,AAPL,137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,75524000
2021-02-08,AAPL,136.02999877929688,136.9600067138672,134.9199981689453,,71297200
2021-02-09,AAPL,136.6199951171875,137.8800048828125,135.85000610351562,,76774200
2021-02-10,AAPL,136.47999572753906,136.99000549316406,134.39999389648438,,73046600
2021-02-11,AAPL,135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,64154400
2021-02-12,AAPL,134.35000610351562,135.52999877929688,133.69000244140625,135.3699951171875,60029300
2021-02-16,AAPL,135.49000549316406,136.00999450683594,132.7899932861328,133.19000244140625,80576300
2021-02-17,AAPL,131.25,132.22000122070312,129.47000122070312,130.83999633789062,97918500
2021-02-18,AAPL,129.1999969482422,130.0,127.41000366210938,129.7100067138672,96856700
2021-02-19,AAPL,130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,87668800
2021-02-22,AAPL,128.00999450683594,129.72000122070312,125.5999984741211,126.0,103916400
2021-02-23,AAPL,123.76000213623047,126.70999908447266,118.38999938964844,125.86000061035156,158273000
2021-02-24,AAPL,124.94000244140625,125.55999755859375,122.2300033569336,125.3499984741211,111039900
2021-02-25,AAPL,124.68000030517578,126.45999908447266,120.54000091552734,120.98999786376953,148199500
2021-02-26,AAPL,122.58999633789062,124.8499984741211,121.19999694824219,121.26000213623047,164320000
2021-03-01,AAPL,,127.93000030517578,122.79000091552734,127.79000091552734,115998300
2021-03-02,AAPL,,128.72000122070312,125.01000213623047,125.12000274658203,102015300
2021-03-03,AAPL,,125.70999908447266,121.83999633789062,122.05999755859375,112430400
2021-03-04,AAPL,121.75,123.5999984741211,118.62000274658203,120.12999725341797,177275300
2021-03-05,AAPL,120.9800033569336,121.94000244140625,117.56999969482422,,153590400
2021-03-08,AAPL,120.93000030517578,121.0,116.20999908447266,116.36000061035156,153918600
2021-03-09,AAPL,119.02999877929688,122.05999755859375,118.79000091552734,121.08999633789062,129159600
2021-03-10,AAPL,121.69000244140625,122.16999816894531,119.44999694824219,119.9800033569336,111760400
2021-03-11,AAPL,122.54000091552734,123.20999908447266,121.26000213623047,121.95999908447266,102753600
2021-03-12,AAPL,120.4000015258789,121.16999816894531,119.16000366210938,121.02999877929688,87963400
2021-03-15,AAPL,121.41000366210938,124.0,120.41999816894531,123.98999786376953,92403800
2021-03-16,AAPL,125.69999694824219,127.22000122070312,124.72000122070312,125.56999969482422,114740000
2021-03-17,AAPL,124.05000305175781,125.86000061035156,122.33999633789062,124.76000213623047,111437500
2021-03-18,AAPL,122.87999725341797,123.18000030517578,120.31999969482422,120.52999877929688,121229700
2021-03-19,AAPL,119.9000015258789,121.43000030517578,119.68000030517578,119.98999786376953,185023200
2021-03-22,AAPL,120.33000183105469,123.87000274658203,120.26000213623047,123.38999938964844,111912300
2021-03-23,AAPL,123.33000183105469,124.23999786376953,122.13999938964844,122.54000091552734,95467100
2021-03-24,AAPL,122.81999969482422,122.9000015258789,120.06999969482422,120.08999633789062,88530500
2021-03-25,AAPL,119.54000091552734,121.66000366210938,119.0,120.58999633789062,98844700
2021-03-26,AAPL,120.3499984741211,121.4800033569336,118.91999816894531,121.20999908447266,93958900
2021-03-29,AAPL,121.6500015258789,122.58000183105469,120.7300033569336,121.38999938964844,80819200
2021-03-30,AAPL,120.11000061035156,120.4000015258789,118.86000061035156,119.9000015258789,85671900
2021-03-31,AAPL,121.6500015258789,123.5199966430664,121.1500015258789,122.1500015258789,118323800
2021-04-01,AAPL,123.66000366210938,124.18000030517578,122.48999786376953,123.0,74957400
2021-04-05,AAPL,123.87000274658203,126.16000366210938,123.06999969482422,125.9000015258789,88651200
2021-04-06,AAPL,,127.12999725341797,125.6500015258789,126.20999908447266,80171300
2021-04-07,AAPL,,127.91999816894531,125.13999938964844,127.9000015258789,83466700
2021-04-08,AAPL,,130.38999938964844,128.52000427246094,130.36000061035156,88844600
2021-04-09,AAPL,129.8000030517578,133.0399932861328,129.47000122070312,133.0,106513800
2021-04-12,AAPL,132.52000427246094,132.85000610351562,130.6300048828125,131.24000549316406,91420000
2021-04-13,AAPL,132.44000244140625,134.66000366210938,131.92999267578125,134.42999267578125,91266500
2021-04-14,AAPL,134.94000244140625,135.0,131.66000366210938,132.02999877929688,87222800
2021-04-15,AAPL,133.82000732421875,135.0,133.63999938964844,134.5,89347100
2021-04-16,AAPL,134.3000030517578,134.6699981689453,133.27999877929688,134.16000366210938,84818500
2021-04-19,AAPL,133.50999450683594,135.47000122070312,133.33999633789062,134.83999633789062,94264200
2021-04-20,AAPL,135.02000427246094,135.52999877929688,131.80999755859375,133.11000061035156,94812300
2021-04-21,AAPL,132.36000061035156,133.75,131.3000030517578,133.5,68847100
2021-04-22,AAPL,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84566500
2021-04-23,AAPL,132.16000366210938,135.1199951171875,132.16000366210938,134.32000732421875,78657500
2021-04-26,AAPL,134.8300018310547,135.05999755859375,133.55999755859375,134.72000122070312,66684300
2020-10-27,MSFT,210.55255743608112,213.6174578267441,209.29874076061756,212.2044219970703,36700300
2020-10-28,MSFT,206.65177254523448,207.81603410260462,201.10909067720883,201.6862335205078,51195600
2020-10-29,MSFT,203.06942540834265,206.34328742742343,202.37284545264728,203.7162322998047,31432600
2020-10-30,MSFT,202.50222830168855,203.28834820726726,198.64124729632755,201.47727966308594,36953700
2020-11-02,MSFT,203.28833302360005,204.2734843917713,199.13878089507736,201.33795166015625,30842200
2020-11-03,MSFT,202.89030722354974,207.09956287749955,202.12407835567632,205.4178466796875,27512000
2020-11-04,MSFT,212.9706352985895,217.24955485487968,211.37847424100192,215.32901000976562,42311800
2020-11-05,MSFT,220.9513192469731,223.02112271708677,220.06568357223944,222.1951904296875,36080100
2020-11-06,MSFT,221.17022925257527,223.25993879466776,216.96097366038882,222.62307739257812,25231900
2020-11-09,MSFT,223.3395532177833,227.00150256332506,216.81171990861833,217.3192138671875,44395000
2020-11-10,MSFT,213.44828115713418,215.43847492083705,208.69171927660216,209.9753875732422,44045100
2020-11-11,MSFT,211.34862874964887,216.97092012823276,211.15955791031698,215.4882354736328,29440800
2020-11-12,MSFT,216.14500804576872,218.0356861146825,213.40849152372434,214.38368225097656,21593900
2020-11-13,MSFT,215.29916683090684,216.35396712007412,213.10995667814805,215.44842529296875,18621100
2020-11-16,MSFT,213.81647237253216,216.67241088516252,213.46819755760836,216.16490173339844,24953300
2020-11-17,MSFT,215.04045139029913,216.61269116861666,213.0303513519296,213.4084930419922,24154100
2020-11-18,MSFT,213.15905730077256,214.6755688246058,210.4453062470611,210.594970703125,28372800
2020-11-19,MSFT,210.8942812481896,212.54048367426998,209.44760097976737,211.931884765625,24792700
2020-11-20,MSFT,211.71239363532393,212.7998853274414,209.51745194540314,209.90655517578125,22843100
2020-11-23,MSFT,210.4652634096157,211.80218062365702,207.68168113717283,209.627197265625,25683500
2020-11-24,MSFT,209.10838373361017,213.75767926776078,208.3800654484567,213.3685760498047,33979700
2020-11-25,MSFT,214.61571145221424,214.7952905329607,211.97180682749055,213.37855529785156,21012900
2020-11-27,MSFT,214.3563113944491,215.77304660987812,213.5481598711359,214.7354278564453,14512200
2020-11-30,MSFT,213.60802432733155,214.26649613907003,210.35550575904026,213.57809448242188,33064800
2020-12-01,MSFT,214.01707477097563,216.82063049632927,212.85975188997134,215.7131805419922,30931300
2020-12-02,MSFT,214.38624250203296,214.9748831158458,212.31102020668558,214.87510681152344,23724500
2020-12-03,MSFT,214.11685610051404,215.88279314457523,213.15905535113595,213.74771118164062,25120900
2020-12-04,MSFT,213.72775394977728,214.885092087502,212.69013519742873,213.867431640625,24666000
2020-12-07,MSFT,213.87739489936564,215.04470453276028,212.5005763496757,213.79757690429688,24620000
2020-12-08,MSFT,213.4783205040232,216.45146851259858,212.40080040438545,215.5136260986328,23284100
2020-12-09,MSFT,214.66558839490537,214.73541962586236,210.7246681280323,211.3133087158203,32440600
2020-12-10,MSFT,211.2833825346993,212.5903698780805,209.8766188896767,210.0362548828125,26733300
2020-12-11,MSFT,209.56732803857219,212.82981815091696,208.6294856337487,212.7699432373047,30979400
2020-12-14,MSFT,212.6103309756142,215.71318522321107,212.39083528810116,213.70779418945312,28798400
2020-12-15,MSFT,214.6755581934305,214.92498371745833,211.75229835921266,213.63795471191406,27018100
2020-12-16,MSFT,214.2565335911165,219.60421764615813,214.22660374495064,218.776123046875,35023300
2020-12-17,MSFT,219.36476492076156,220.38242536746012,217.41924879010736,218.91580200195312,32515800
2020-12-18,MSFT,218.08770751953125,219.1851859649876,215.5236209314764,218.08770751953125,63354900
2020-12-21,MSFT,217.05009459131145,223.48527008242172,216.780710762051,222.07850646972656,37181900
2020-12-22,MSFT,222.17828738989718,225.1115340565302,221.34022126335236,223.4254150390625,22612200
2020-12-23,MSFT,222.5973245514053,223.04628746862545,220.2926350491124,220.5121307373047,18699600
2020-12-24,MSFT,220.91119829420938,223.09616834027162,220.69170261317956,222.23814392089844,10550600
2020-12-28,MSFT,223.93423164757854,225.51060278079174,222.50752496249632,224.4430694580078,17933500
2020-12-29,MSFT,225.78995838897225,226.65795433889716,223.06623593582026,223.63491821289062,17403200
2020-12-30,MSFT,224.71243874610815,225.1115287186134,220.9610843469136,221.17059326171875,20272300
2020-12-31,MSFT,221.1905582807072,222.48757408920116,219.17519572362355,221.90890502929688,20942100
2021-01-04,MSFT,222.0186480915487,222.48756929855134,214.31638662708193,217.1897735595703,37130100
2021-01-05,MSFT,216.7607632263212,218.017877676174,215.20435031100493,217.3992919921875,23823000
2021-01-06,MSFT,211.68245007256124,215.99253039783827,211.45298285508537,211.76226806640625,35930700
2021-01-07,MSFT,213.54815706362342,218.83598139382437,213.21892875782328,217.78839111328125,27694500
2021-01-08,MSFT,218.1774987302617,220.0731419484173,216.53129627319063,219.11534118652344,22956200
2021-01-11,MSFT,217.96797816659637,218.40696952470418,216.23197103873173,216.990234375,23047000
2021-01-12,MSFT,216.00251110136756,216.60113846873716,212.82982563599708,214.4361114501953,23249300
2021-01-13,MSFT,213.52821916908553,216.26191332667443,213.4384144052322,215.84288024902344,20087100
2021-01-14,MSFT,215.41387620061778,216.9603175874859,212.25116219228482,212.530517578125,29480800
2021-01-15,MSFT,213.0293576186083,214.01707295889315,211.54277600234013,212.16134643554688,31746500
2021-01-19,MSFT,213.2588211612697,216.48139464061902,212.14139969508125,215.94264221191406,30480900
2021-01-20,MSFT,217.19975183791087,225.2711584598283,216.79069030869107,223.82449340820312,37777300
2021-01-21,MSFT,224.183664869149,225.7799943616757,221.90890523772052,224.4530487060547,30749600
2021-01-22,MSFT,226.55819437581724,229.54132913115782,225.2811369075136,225.4307861328125,30172700
2021-01-25,MSFT,228.59350195886475,229.25198900339393,223.70476772245937,229.0025634765625,33152100
2021-01-26,MSFT,231.32722134923776,233.64188242331423,229.55131273828349,231.796142578125,49169600
2021-01-27,MSFT,237.45310939274472,239.88750505088677,229.61116996099327,232.3648223876953,69870600
2021-01-28,MSFT,235.06860298161325,242.0824478427433,234.54979360359363,238.38096618652344,49111200
2021-01-29,MSFT,235.4477249547249,237.47305900752724,230.81838780207298,231.42698669433594,42468900
2021-02-01,MSFT,234.51985517515303,241.9427612977758,231.89589375835183,239.09930419921875,33314200
2021-02-02,MSFT,240.74552053405986,241.75319417769677,238.14151743589778,238.95962524414062,25916300
2021-02-03,MSFT,239.01950884230985,244.52681369068858,238.71020839116707,242.44161987304688,27158100
2021-02-04,MSFT,242.10240346071018,242.68107252520701,239.81765704884106,241.45388793945312,25296100
2021-02-05,MSFT,241.67337772136344,242.72096798108288,239.86753933896594,241.64344787597656,18043900
2021-02-08,MSFT,242.59127195223914,243.12005287442787,240.25665257234257,241.912841796875,22211900
2021-02-09,MSFT,241.31421093201087,244.1975694981245,240.82534662821286,243.20985412597656,23565000
2021-02-10,MSFT,244.43702252660202,245.35490666189554,240.3364661520026,242.2620391845703,22186700
2021-02-11,MSFT,244.21751904950423,244.5866639552587,241.59355765244717,243.92819213867188,15742200
2021-02-12,MSFT,243.36947069492402,244.7363329507317,242.1722311963053,244.4270477294922,16552000
2021-02-16,MSFT,244.4669450131215,245.56442341561075,242.36179296742,243.13999938964844,26728500
2021-02-17,MSFT,241.32000732421875,244.30999755859375,240.94000244140625,244.1999969482422,21653500
2021-02-18,MSFT,241.8000030517578,243.92999267578125,240.86000061035156,243.7899932861328,16925600
2021-02-19,MSFT,243.75,243.86000061035156,240.17999267578125,240.97000122070312,25262600
2021-02-22,MSFT,237.4199981689453,237.92999267578125,232.39999389648438,234.50999450683594,36446900
2021-02-23,MSFT,230.3300018310547,234.8300018310547,228.72999572753906,233.27000427246094,30228700
2021-02-24,MSFT,230.00999450683594,235.1999969482422,229.0,234.5500030517578,26339700
2021-02-25,MSFT,232.0800018310547,234.58999633789062,227.8800048828125,228.99000549316406,39542200
2021-02-26,MSFT,231.52999877929688,235.3699951171875,229.5399932861328,232.3800048828125,37811200
2021-03-01,MSFT,235.89999389648438,237.47000122070312,233.14999389648438,236.94000244140625,25324000
2021-03-02,MSFT,237.00999450683594,237.3000030517578,233.4499969482422,233.8699951171875,22785500
2021-03-03,MSFT,232.16000366210938,233.5800018310547,227.25999450683594,227.55999755859375,33950400
2021-03-04,MSFT,226.74000549316406,232.49000549316406,224.25999450683594,226.72999572753906,44584200
2021-03-05,MSFT,229.52000427246094,233.27000427246094,226.4600067138672,231.60000610351562,41842100
2021-03-08,MSFT,231.3699951171875,233.3699951171875,227.1300048828125,227.38999938964844,35245900
2021-03-09,MSFT,232.8800048828125,235.3800048828125,231.6699981689453,233.77999877929688,33034000
2021-03-10,MSFT,237.0,237.0,232.0399932861328,232.4199981689453,29733000
2021-03-11,MSFT,234.9600067138672,239.1699981689453,234.30999755859375,237.1300048828125,29896000
2021-03-12,MSFT,234.00999450683594,235.82000732421875,233.22999572753906,235.75,22647900
2021-03-15,MSFT,234.9600067138672,235.19000244140625,231.80999755859375,234.80999755859375,26034900
2021-03-16,MSFT,236.27999877929688,240.05999755859375,235.94000244140625,237.7100067138672,27717700
2021-03-17,MSFT,236.14999389648438,238.5500030517578,233.22999572753906,237.0399932861328,29500700
2021-03-18,MSFT,232.55999755859375,234.19000244140625,230.3300018310547,230.72000122070312,34833000
2021-03-19,MSFT,231.02000427246094,232.47000122070312,229.35000610351562,230.35000610351562,46410700
2021-03-22,MSFT,230.27000427246094,236.89999389648438,230.13999938964844,235.99000549316406,30127000
2021-03-23,MSFT,237.49000549316406,241.0500030517578,237.07000732421875,237.5800018310547,31638400
2021-03-24,MSFT,237.85000610351562,238.0,235.32000732421875,235.4600067138672,25620100
2021-03-25,MSFT,235.3000030517578,236.94000244140625,231.57000732421875,232.33999633789062,34061900
2021-03-26,MSFT,231.5500030517578,236.7100067138672,231.5500030517578,236.47999572753906,25471700
2021-03-29,MSFT,236.58999633789062,236.8000030517578,231.8800048828125,235.24000549316406,25227500
2021-03-30,MSFT,233.52999877929688,233.85000610351562,231.10000610351562,231.85000610351562,24792000
2021-03-31,MSFT,232.91000366210938,239.10000610351562,232.38999938964844,235.77000427246094,43623500
2021-04-01,MSFT,238.47000122070312,242.83999633789062,238.0500030517578,242.35000610351562,30312000
2021-04-05,MSFT,242.75999450683594,249.9600067138672,242.6999969482422,249.07000732421875,36910600
2021-04-06,MSFT,247.61000061035156,249.39999389648438,246.8800048828125,247.86000061035156,22931900
2021-04-07,MSFT,247.80999755859375,250.92999267578125,247.19000244140625,249.89999389648438,22719800
2021-04-08,MSFT,252.77000427246094,254.13999938964844,252.0,253.25,23625200
2021-04-09,MSFT,252.8699951171875,255.99000549316406,252.44000244140625,255.85000610351562,24315700
2021-04-12,MSFT,254.7100067138672,257.6700134277344,254.6199951171875,255.91000366210938,27148700
2021-04-13,MSFT,257.260009765625,259.19000244140625,256.8299865722656,258.489990234375,23837500
2021-04-14,MSFT,257.4800109863281,258.8299865722656,255.16000366210938,255.58999633789062,23070900
2021-04-15,MSFT,257.92999267578125,259.92999267578125,257.7300109863281,259.5,25627500
2021-04-16,MSFT,259.4700012207031,261.0,257.6000061035156,260.739990234375,24856900
2021-04-19,MSFT,260.19000244140625,261.4800109863281,257.82000732421875,258.739990234375,23209300
2021-04-20,MSFT,257.82000732421875,260.20001220703125,256.8399963378906,258.260009765625,19722900
2021-04-21,MSFT,258.94000244140625,260.67999267578125,257.25,260.5799865722656,24030400
2021-04-22,MSFT,260.2099914550781,261.7799987792969,255.63999938964844,257.1700134277344,25606200
2021-04-23,MSFT,257.8800048828125,261.510009765625,257.2699890136719,261.1499938964844,21462600
2021-04-26,MSFT,261.6600036621094,262.44000244140625,260.1700134277344,261.54998779296875,19682100
2020-10-27,AMZN,3224.93994140625,3291.659912109375,3211.300048828125,3286.330078125,4291000
2020-10-28,AMZN,3249.300048828125,3264.02001953125,3162.469970703125,3162.780029296875,5588300
2020-10-29,AMZN,3201.27001953125,3257.25,3164.0,3211.010009765625,6596500
2020-10-30,AMZN,3157.75,3167.0,3019.0,3036.14990234375,8386400
2020-11-02,AMZN,3061.739990234375,3079.7099609375,2950.1201171875,3004.47998046875,7257400
2020-11-03,AMZN,3018.530029296875,3074.89990234375,2980.97998046875,3048.409912109375,4897900
2020-11-04,AMZN,3159.989990234375,3244.85009765625,3139.72998046875,3241.159912109375,6839000
2020-11-05,AMZN,3319.969970703125,3366.800048828125,3288.8798828125,3322.0,5789300
2020-11-06,AMZN,3304.639892578125,3322.0,3232.0,3311.3701171875,4647300
2020-11-09,AMZN,3231.030029296875,3289.0,3112.110107421875,3143.739990234375,7190400
2020-11-10,AMZN,3095.02001953125,3114.0,3019.47998046875,3035.02001953125,6591000
2020-11-11,AMZN,3061.780029296875,3139.14990234375,3050.0,3137.389892578125,4366900
2020-11-12,AMZN,3159.949951171875,3175.8798828125,3086.050048828125,3110.280029296875,4362000
2020-11-13,AMZN,3122.0,3141.719970703125,3085.389892578125,3128.81005859375,3756200
2020-11-16,AMZN,3093.199951171875,3142.699951171875,3072.68994140625,3131.06005859375,3808700
2020-11-17,AMZN,3183.5400390625,3189.25,3135.260009765625,3135.659912109375,3444700
2020-11-18,AMZN,3134.0,3140.0,3105.10009765625,3105.4599609375,2916800
2020-11-19,AMZN,3105.31005859375,3125.0,3080.919921875,3117.02001953125,3010300
2020-11-20,AMZN,3117.02001953125,3132.889892578125,3098.050048828125,3099.39990234375,3374400
2020-11-23,AMZN,3116.699951171875,3139.75,3065.4599609375,3098.389892578125,4708900
2020-11-24,AMZN,3100.5,3134.25,3086.260009765625,3118.06005859375,3602100
2020-11-25,AMZN,3141.8701171875,3198.0,3140.260009765625,3185.070068359375,3790400
2020-11-27,AMZN,3211.260009765625,3216.18994140625,3190.050048828125,3195.340087890625,2392900
2020-11-30,AMZN,3208.47998046875,3228.389892578125,3125.550048828125,3168.0400390625,4063900
2020-12-01,AMZN,3188.5,3248.949951171875,3157.179931640625,3220.080078125,4544400
2020-12-02,AMZN,3221.64990234375,3232.0,3173.260009765625,3203.530029296875,3129300
2020-12-03,AMZN,3205.4599609375,3228.639892578125,3181.31005859375,3186.72998046875,2892000
2020-12-04,AMZN,3198.2099609375,3198.2099609375,3158.760009765625,3162.580078125,2913600
2020-12-07,AMZN,3156.47998046875,3180.760009765625,3141.68994140625,3158.0,2751300
2020-12-08,AMZN,3158.89990234375,3184.1298828125,3120.02001953125,3177.2900390625,3286300
2020-12-09,AMZN,3167.889892578125,3174.429931640625,3088.0,3104.199951171875,4100800
2020-12-10,AMZN,3088.989990234375,3142.10009765625,3076.0,3101.489990234375,3030200
2020-12-11,AMZN,3096.659912109375,3118.669921875,3072.820068359375,3116.419921875,3064700
2020-12-14,AMZN,3143.0,3190.469970703125,3126.0,3156.969970703125,4155800
2020-12-15,AMZN,3181.010009765625,3188.5,3130.489990234375,3165.1201171875,3323700
2020-12-16,AMZN,3176.010009765625,3247.0,3163.679931640625,3240.9599609375,4427600
2020-12-17,AMZN,3250.0,3263.510009765625,3221.0,3236.080078125,3474300
2020-12-18,AMZN,3243.989990234375,3249.419921875,3171.60009765625,3201.64990234375,5995700
2020-12-21,AMZN,3200.010009765625,3226.969970703125,3166.0,3206.179931640625,3836800
2020-12-22,AMZN,3202.840087890625,3222.0,3180.080078125,3206.52001953125,2369400
2020-12-23,AMZN,3205.0,3210.1298828125,3184.169921875,3185.27001953125,2093800
2020-12-24,AMZN,3193.89990234375,3202.0,3169.0,3172.68994140625,1451900
2020-12-28,AMZN,3194.0,3304.0,3172.68994140625,3283.9599609375,5686800
2020-12-29,AMZN,3309.93994140625,3350.64990234375,3281.219970703125,3322.0,4872900
2020-12-30,AMZN,3341.0,3342.10009765625,3282.469970703125,3285.85009765625,3209300
2020-12-31,AMZN,3275.0,3282.919921875,3241.199951171875,3256.929931640625,2957200
2021-01-04,AMZN,3270.0,3272.0,3144.02001953125,3186.6298828125,4411400
2021-01-05,AMZN,3166.010009765625,3223.3798828125,3165.06005859375,3218.510009765625,2655500
2021-01-06,AMZN,3146.47998046875,3197.510009765625,3131.159912109375,3138.3798828125,4394800
2021-01-07,AMZN,3157.0,3208.5400390625,3155.0,3162.159912109375,3514500
2021-01-08,AMZN,3180.0,3190.639892578125,3142.199951171875,3182.699951171875,3537700
2021-01-11,AMZN,3148.010009765625,3156.3798828125,3110.0,3114.2099609375,3683400
2021-01-12,AMZN,3120.0,3142.139892578125,3086.0,3120.830078125,3514600
2021-01-13,AMZN,3128.43994140625,3189.949951171875,3122.080078125,3165.889892578125,3321200
2021-01-14,AMZN,3167.52001953125,3178.0,3120.590087890625,3127.469970703125,3070900
2021-01-15,AMZN,3123.02001953125,3142.550048828125,3095.169921875,3104.25,4244000
